id,customer_id,bank,type,valid_month,valid_year,expiry_month,expiry_year,card_no,card_limit
974,974,"Citibank","VISA",2,2003,3,2022,"3768-9589-8962-1349",659590
975,975,"JPMorgan Chase","VISA",2,2003,9,2021,"4725-7848-3991-6908",935719
976,976,"Citibank","VISA",1,2004,8,2021,"4725-4830-8461-7577",987183
977,977,"Bank of America","VISA",9,2001,2,2020,"2678-6368-2117-1521",543838
978,978,"Citibank","VISA",8,2002,4,2022,"5214-9919-1758-7167",779516
979,979,"Citibank","VISA",2,2001,5,2021,"3768-2205-2343-2994",743326
980,980,"Citibank","VISA",5,2000,5,2022,"5873-3464-8731-2305",653830
981,981,"Wells Fargo","VISA",2,2003,10,2018,"4329-8827-2528-1322",808324
982,982,"JPMorgan Chase","MASTER",10,2003,2,2018,"5119-4359-3786-4074",778721
983,983,"Morgan Stanley","MASTER",5,2001,1,2022,"4823-6155-9880-6064",744765
984,984,"Citibank","VISA",4,2002,1,2020,"4725-2869-1880-7335",130347
985,985,"Morgan Stanley","VISA",11,2002,11,2019,"4725-2169-9868-6365",624691
986,986,"Citibank","VISA",2,2004,4,2022,"4823-8709-8539-3398",725765
987,987,"Bank of America","VISA",4,2003,4,2019,"4725-8646-5974-5202",795783
988,988,"Bank of America","VISA",10,2001,2,2020,"5119-8240-6216-8940",565674
989,989,"Citibank","VISA",7,2002,10,2018,"4725-2389-5300-7894",634231
990,990,"Wells Fargo","VISA",11,2001,4,2019,"4725-3056-4197-3668",706905
991,991,"Citibank","MASTER",11,2001,8,2021,"4725-3819-7679-9897",348449
992,992,"Citibank","MASTER",5,2002,1,2018,"4725-9468-7175-5217",798832
993,993,"Bank of America","VISA",1,2001,2,2022,"4823-4307-2191-9607",35593
994,994,"Citibank","VISA",2,2004,1,2022,"2678-2186-7313-4581",315518
995,995,"Bank of America","VISA",11,2001,10,2022,"2678-3645-2536-1811",456774
996,996,"Morgan Stanley","VISA",10,2000,4,2019,"4725-5707-9230-4331",323235
997,997,"JPMorgan Chase","VISA",5,2002,10,2018,"2678-5498-5096-2735",480555
998,998,"Citibank","VISA",11,2003,9,2021,"5873-6845-3255-7560",333558
999,999,"Wells Fargo","MASTER",4,2002,7,2018,"4725-1544-3042-5337",511233
1000,1000,"Bank of America","VISA",9,2000,5,2021,"5214-8547-4220-2178",631005
1001,1001,"Goldman Sachs","MASTER",10,2001,1,2019,"4725-3457-9290-2130",385695
1002,1002,"US Bancorp","VISA",5,2004,3,2019,"5873-9164-2996-4767",52749
1003,1003,"Bank of America","VISA",5,2003,2,2018,"5214-7445-8918-2852",135098
1004,1004,"JPMorgan Chase","VISA",3,2004,3,2021,"4823-6129-8845-6505",405513
1005,1005,"Bank of America","VISA",5,2004,9,2019,"4725-3527-5892-3530",783008
1006,1006,"US Bancorp","VISA",4,2004,7,2020,"4823-5383-9969-4914",295697
1007,1007,"Citibank","VISA",4,2000,9,2018,"4329-1318-1486-6249",414197
1008,1008,"Bank of America","VISA",1,2000,3,2021,"5214-3211-7416-3735",654581
1009,1009,"JPMorgan Chase","VISA",7,2000,8,2018,"4725-2426-6618-8796",208813
1010,1010,"Citibank","MASTER",7,2002,4,2021,"4329-4242-7939-1417",944367
1011,1011,"Morgan Stanley","VISA",10,2002,8,2020,"4725-6029-2146-3924",911805
1012,1012,"JPMorgan Chase","MASTER",4,2003,5,2020,"5214-6328-1569-8605",910066
1013,1013,"Citibank","VISA",9,2003,4,2019,"4329-6426-1264-4293",232585
1014,1014,"Citibank","VISA",8,2000,5,2018,"4823-9230-4523-8671",271682
1015,1015,"Citibank","VISA",3,2002,6,2022,"5214-7956-8195-4308",274299
1016,1016,"Citibank","VISA",7,2000,7,2019,"5119-2847-3780-6740",524311
1017,1017,"Citibank","VISA",1,2000,3,2022,"4329-3917-5681-9034",626288
1018,1018,"Citibank","MASTER",2,2002,2,2021,"4725-8354-5141-5824",361932
1019,1019,"Citibank","VISA",7,2003,2,2019,"4823-5655-8570-7686",377127
1020,1020,"Citibank","VISA",5,2002,1,2018,"5119-9829-6828-2291",733392
1021,1021,"Citibank","AMEX",8,2003,5,2019,"5214-6156-3955-6595",321007
1022,1022,"JPMorgan Chase","VISA",9,2002,8,2021,"4823-3814-3751-4867",757399
1023,1023,"JPMorgan Chase","VISA",11,2004,11,2021,"4725-4078-6316-5866",873099
1024,1024,"Citibank","VISA",9,2003,4,2022,"3768-2409-9247-7390",20946
1025,1025,"Bank of America","VISA",5,2002,2,2020,"4725-1905-5118-3481",953302
1026,1026,"US Bancorp","VISA",2,2003,7,2018,"3768-1177-4714-6797",163917
1027,1027,"JPMorgan Chase","MASTER",11,2002,5,2018,"4329-8611-6065-1716",274204
1028,1028,"JPMorgan Chase","VISA",10,2004,7,2019,"4725-4547-2463-2428",623986
1029,1029,"Citibank","VISA",4,2000,6,2019,"3768-3079-4650-7582",525000
1030,1030,"Citibank","VISA",4,2003,7,2019,"4329-8263-4617-3929",819926
1031,1031,"Citibank","VISA",4,2000,8,2018,"5214-7602-2025-6239",676415
1032,1032,"US Bancorp","VISA",8,2004,8,2021,"4725-7763-7069-4586",758353
1033,1033,"Bank of America","MASTER",5,2003,11,2018,"5214-8174-3489-9832",471884
1034,1034,"PNC Financial Services","VISA",4,2002,8,2021,"3768-3248-6033-7149",559174
1035,1035,"Goldman Sachs","VISA",6,2003,8,2020,"3768-4491-1405-3162",581418
1036,1036,"Bank of America","VISA",10,2003,11,2020,"5119-7257-2600-8877",136917
1037,1037,"Citibank","VISA",11,2003,8,2018,"5873-2807-7274-1892",862274
1038,1038,"Citibank","VISA",8,2000,11,2020,"5214-3957-6854-8221",612717
1039,1039,"Citibank","VISA",11,2000,2,2018,"2678-6327-2573-9724",39375
1040,1040,"Bank of America","MASTER",3,2001,11,2019,"4329-8547-5521-6793",507974
1041,1041,"Bank of America","VISA",6,2001,1,2022,"5214-5418-6870-4924",871712
1042,1042,"Bank of America","AMEX",6,2001,11,2018,"5873-4716-8106-3220",475796
1043,1043,"Citibank","MASTER",7,2003,11,2022,"4329-9387-8702-2554",863500
1044,1044,"Citibank","VISA",5,2001,2,2020,"4823-1926-1358-1730",186942
1045,1045,"Bank of America","VISA",11,2001,8,2020,"2678-6039-3909-6942",783427
1046,1046,"Wells Fargo","VISA",11,2002,11,2020,"4823-4916-7949-4545",700665
1047,1047,"Bank of America","VISA",7,2003,2,2019,"2678-1684-7020-4872",717949
1048,1048,"Citibank","VISA",9,2000,2,2020,"5873-9314-4078-7879",617377
1049,1049,"Citibank","MASTER",8,2003,10,2018,"2678-5755-6027-6318",558971
1050,1050,"Goldman Sachs","VISA",7,2003,5,2018,"4329-7519-6156-3012",772895
1051,1051,"Citibank","VISA",11,2001,3,2018,"4725-4098-6654-6735",948961
1052,1052,"Bank of America","VISA",1,2004,4,2022,"5873-8034-7681-8336",449206
1053,1053,"Bank of America","VISA",9,2000,6,2021,"4823-6742-9938-3656",178636
1054,1054,"Bank of America","VISA",4,2001,6,2022,"4725-7759-3279-9542",649278
1055,1055,"Wells Fargo","VISA",7,2004,3,2019,"4725-2416-2240-3479",956600
1056,1056,"JPMorgan Chase","MASTER",3,2001,1,2021,"4823-8761-9445-3259",907447
1057,1057,"Bank of America","VISA",2,2003,4,2018,"5119-6887-9087-8302",291402
1058,1058,"Citibank","VISA",9,2004,6,2018,"4329-3017-6625-8679",539591
1059,1059,"Citibank","MASTER",5,2000,10,2022,"2678-5937-3763-4344",897576
1060,1060,"Wells Fargo","AMEX",5,2004,7,2022,"4329-8096-2842-1338",739413
1061,1061,"Citibank","VISA",5,2000,10,2021,"5214-4504-5293-8730",945545
1062,1062,"Citibank","VISA",1,2003,7,2019,"4823-7415-8920-6623",720727
1063,1063,"Wells Fargo","AMEX",1,2004,8,2019,"5119-9906-1957-1271",664808
1064,1064,"Bank of America","VISA",3,2001,6,2020,"3768-9501-4292-4348",306611
1065,1065,"Citibank","VISA",6,2002,11,2018,"4725-4404-9537-1438",758385
1066,1066,"Wells Fargo","VISA",1,2000,3,2022,"4823-1762-5403-6814",710697
1067,1067,"JPMorgan Chase","VISA",11,2004,4,2018,"4823-7634-5312-9731",339675
1068,1068,"Wells Fargo","VISA",1,2003,1,2022,"4725-9507-5375-5587",975215
1069,1069,"JPMorgan Chase","VISA",9,2004,6,2018,"5214-5429-6519-7551",303967
1070,1070,"Citibank","MASTER",6,2000,5,2019,"4725-7982-2604-7031",436827
1071,1071,"US Bancorp","VISA",5,2004,2,2020,"5119-4214-7069-5118",737504
1072,1072,"US Bancorp","MASTER",10,2003,9,2021,"4823-6534-3559-7557",303668
1073,1073,"Goldman Sachs","VISA",1,2000,8,2021,"2678-9162-1339-3338",960903
1074,1074,"Goldman Sachs","VISA",11,2001,7,2020,"4823-5484-3000-8862",174137
1075,1075,"Citibank","MASTER",7,2002,6,2021,"4725-3048-4810-8911",924920
1076,1076,"Citibank","VISA",2,2002,2,2018,"2678-4954-3991-1793",210358
1077,1077,"Wells Fargo","VISA",8,2001,10,2021,"4725-9081-5218-3458",286571
1078,1078,"Citibank","VISA",10,2003,5,2022,"5214-6450-3009-9668",400973
1079,1079,"JPMorgan Chase","VISA",4,2001,8,2022,"4329-4046-1429-1948",633323
1080,1080,"Citibank","VISA",4,2000,1,2019,"5119-6316-1206-6130",923962
1081,1081,"JPMorgan Chase","MASTER",6,2000,11,2018,"4725-1522-3494-2579",86781
1082,1082,"Citibank","AMEX",2,2003,7,2021,"4725-3077-1761-2584",476877
1083,1083,"Bank of America","VISA",9,2002,6,2018,"5214-3250-5906-7540",747931
1084,1084,"Citibank","VISA",2,2004,2,2021,"3768-1939-7777-5017",147100
1085,1085,"Citibank","MASTER",2,2000,8,2020,"4823-4898-5929-3404",184101
1086,1086,"JPMorgan Chase","VISA",3,2000,4,2018,"2678-2406-8614-4592",73966
1087,1087,"JPMorgan Chase","MASTER",2,2004,8,2020,"5214-3921-5302-5692",337661
1088,1088,"JPMorgan Chase","VISA",7,2001,4,2020,"4823-1083-2551-2607",872038
1089,1089,"Bank of America","VISA",5,2002,9,2020,"5119-1828-7651-9715",340220
1090,1090,"JPMorgan Chase","VISA",7,2001,9,2020,"4725-2160-3622-1746",828288
1091,1091,"JPMorgan Chase","VISA",2,2003,7,2019,"5214-6291-1384-5708",731424
1092,1092,"PNC Financial Services","VISA",4,2003,8,2022,"2678-3358-7363-1515",837382
1093,1093,"Citibank","VISA",4,2004,3,2022,"4823-1131-8437-1528",470775
1094,1094,"Citibank","VISA",4,2004,6,2021,"5214-2498-1018-1410",729588
1095,1095,"Bank of America","VISA",2,2004,4,2018,"5873-6534-7081-6906",616998
1096,1096,"JPMorgan Chase","VISA",7,2003,6,2022,"4725-1731-7478-8772",184211
1097,1097,"Citibank","MASTER",7,2003,3,2018,"4823-5051-4662-6307",404437
1098,1098,"Bank of America","VISA",6,2000,2,2018,"4823-4494-2267-1775",612155
1099,1099,"Citibank","AMEX",8,2001,10,2020,"5873-9421-8154-1409",562869
1100,1100,"JPMorgan Chase","VISA",7,2003,7,2019,"4823-8132-2195-5401",66971
1101,1101,"Citibank","VISA",4,2004,9,2018,"5873-7387-1743-1742",499181
1102,1102,"Citibank","AMEX",7,2001,4,2021,"3768-2120-9788-1002",322634
1103,1103,"Bank of America","VISA",2,2004,3,2019,"2678-8116-7771-4134",337275
1104,1104,"Bank of America","VISA",2,2003,1,2020,"4725-6159-5521-3212",692386
1105,1105,"Bank of America","VISA",8,2004,10,2019,"4725-8760-1783-4704",213616
1106,1106,"JPMorgan Chase","VISA",10,2004,9,2021,"5873-1731-5456-3058",435536
1107,1107,"Citibank","VISA",4,2001,6,2022,"5214-3407-9162-3484",562981
1108,1108,"Citibank","AMEX",7,2002,10,2022,"5873-2442-8054-4150",869800
1109,1109,"Citibank","VISA",11,2004,1,2018,"5873-3798-8056-3728",614219
1110,1110,"JPMorgan Chase","VISA",6,2004,3,2020,"2678-3127-1251-9444",950950
1111,1111,"Wells Fargo","VISA",2,2000,11,2019,"5873-4537-8129-3672",803331
1112,1112,"JPMorgan Chase","VISA",2,2001,2,2020,"5119-1686-1975-7072",875457
1113,1113,"Wells Fargo","VISA",1,2001,9,2018,"5214-3820-8725-2457",706561
1114,1114,"Goldman Sachs","VISA",7,2002,2,2018,"4823-8312-8001-8679",164273
1115,1115,"Citibank","VISA",4,2003,3,2022,"2678-7484-5230-9277",969025
1116,1116,"Citibank","VISA",6,2001,4,2022,"5873-5359-1519-6976",884639
1117,1117,"Bank of America","VISA",9,2004,9,2022,"4329-5876-7441-6943",97052
1118,1118,"Bank of America","VISA",6,2001,7,2018,"4725-6513-1564-5825",542294
1119,1119,"Citibank","VISA",2,2003,1,2021,"4823-5262-6163-8977",929716
1120,1120,"Bank of America","VISA",9,2002,8,2018,"4823-2705-9849-7958",345674
1121,1121,"Citibank","VISA",2,2001,8,2021,"2678-6280-5930-9215",303935
1122,1122,"Morgan Stanley","VISA",10,2004,11,2022,"5214-5735-3126-6590",179626
1123,1123,"PNC Financial Services","AMEX",5,2000,7,2020,"5119-4449-6595-9461",190210
1124,1124,"JPMorgan Chase","VISA",1,2003,5,2022,"4725-5152-2880-3951",874785
1125,1125,"Citibank","VISA",7,2001,10,2018,"5214-4243-6967-2445",329245
1126,1126,"Bank of America","MASTER",7,2000,3,2018,"3768-7173-1382-7080",396574
1127,1127,"Citibank","VISA",9,2002,8,2018,"4823-6926-6148-8384",758436
1128,1128,"Citibank","VISA",8,2003,10,2018,"3768-4751-7238-3940",707328
1129,1129,"Citibank","VISA",11,2000,6,2019,"5214-1728-7023-7779",701422
1130,1130,"Bank of America","VISA",5,2002,10,2019,"4725-1322-6201-9677",51990
1131,1131,"JPMorgan Chase","VISA",1,2003,8,2021,"3768-7418-1069-9603",733765
1132,1132,"Bank of America","VISA",8,2003,6,2018,"4725-1757-9460-4263",476289
1133,1133,"Morgan Stanley","VISA",5,2001,3,2022,"4329-5788-7739-7217",783424
1134,1134,"Bank of America","VISA",5,2003,2,2018,"5119-8041-2886-6844",419456
1135,1135,"Bank of America","VISA",5,2003,1,2018,"5214-1763-4825-5386",217900
1136,1136,"Citibank","VISA",8,2001,1,2021,"5873-6314-3019-8413",969841
1137,1137,"JPMorgan Chase","VISA",5,2000,10,2021,"4823-4228-7591-2571",475402
1138,1138,"Bank of America","VISA",3,2002,1,2021,"5119-6499-5959-4381",116468
1139,1139,"Citibank","VISA",7,2004,7,2019,"4823-9944-4076-7918",62630
1140,1140,"Citibank","VISA",11,2002,4,2018,"4725-4853-4916-9958",867862
1141,1141,"Citibank","VISA",4,2002,6,2022,"4823-5382-2750-9446",612857
1142,1142,"Bank of America","VISA",1,2000,10,2018,"4725-2339-2311-2439",900454
1143,1143,"JPMorgan Chase","MASTER",3,2003,1,2021,"2678-4948-1448-4825",972306
1144,1144,"Bank of America","VISA",8,2002,5,2020,"4725-9036-1687-6081",678487
1145,1145,"Citibank","VISA",1,2000,9,2020,"4725-1504-5545-8251",288193
1146,1146,"US Bancorp","VISA",4,2002,9,2022,"2678-4939-7962-1159",964008
1147,1147,"JPMorgan Chase","VISA",10,2003,10,2022,"4725-6777-2543-6849",724778
1148,1148,"Citibank","MASTER",6,2002,2,2019,"5873-8844-7525-5900",543720
1149,1149,"Goldman Sachs","VISA",1,2003,10,2021,"5119-8960-7045-6806",549197
1150,1150,"Citibank","VISA",10,2000,8,2020,"5214-6328-7956-7811",124608
1151,1151,"Bank of America","VISA",1,2002,11,2019,"5873-4533-9302-1948",247971
1152,1152,"Wells Fargo","VISA",9,2003,8,2022,"4725-5194-8200-9425",855289
1153,1153,"Bank of America","AMEX",1,2002,10,2022,"5873-7194-2937-7096",99153
1154,1154,"Goldman Sachs","VISA",2,2000,8,2020,"4823-5085-1226-6277",728563
1155,1155,"JPMorgan Chase","VISA",5,2003,7,2020,"5119-8682-6345-3485",772606
1156,1156,"Bank of America","VISA",10,2002,4,2018,"4823-5347-7352-9133",611248
1157,1157,"Goldman Sachs","VISA",3,2000,2,2019,"5873-1503-3037-8055",341353
1158,1158,"JPMorgan Chase","VISA",4,2002,4,2020,"5214-7109-5029-1983",209657
1159,1159,"Goldman Sachs","MASTER",8,2003,2,2019,"5214-7328-2872-2301",444265
1160,1160,"JPMorgan Chase","VISA",5,2004,8,2020,"5214-9281-4458-9643",854118
1161,1161,"US Bancorp","MASTER",3,2001,11,2018,"5214-9138-7427-4148",204642
1162,1162,"Bank of America","VISA",8,2001,3,2020,"4329-3872-6646-9240",826997
1163,1163,"Citibank","VISA",6,2000,2,2019,"5873-7029-8271-3576",350518
1164,1164,"Bank of America","VISA",1,2000,5,2020,"4725-4041-1637-5873",287571
1165,1165,"JPMorgan Chase","VISA",4,2003,5,2019,"5119-3791-5289-9271",532312
1166,1166,"JPMorgan Chase","AMEX",11,2004,9,2020,"5119-7141-6790-7352",460517
1167,1167,"JPMorgan Chase","VISA",6,2003,3,2018,"5119-6665-8204-9126",485105
1168,1168,"Citibank","VISA",10,2001,10,2018,"4823-4743-5332-2576",611830
1169,1169,"Bank of America","VISA",4,2003,4,2019,"2678-5353-8658-4726",214805
1170,1170,"Goldman Sachs","VISA",10,2002,5,2019,"4823-1323-7444-1708",956446
1171,1171,"JPMorgan Chase","VISA",1,2001,8,2018,"5214-2788-2397-5132",53687
1172,1172,"Goldman Sachs","VISA",1,2002,11,2022,"5214-7301-8694-3670",639354
1173,1173,"Bank of America","MASTER",5,2000,3,2022,"4725-6734-5664-3912",762868
1174,1174,"JPMorgan Chase","VISA",3,2002,7,2021,"2678-6768-7671-4854",481711
1175,1175,"Bank of America","VISA",8,2003,7,2019,"4725-4833-5701-9524",546048
1176,1176,"Citibank","VISA",10,2004,4,2019,"2678-7547-7153-9660",498223
1177,1177,"Wells Fargo","VISA",1,2001,4,2022,"5119-5442-1276-1855",214127
1178,1178,"Bank of America","VISA",4,2000,1,2020,"5873-6013-6937-5076",630982
1179,1179,"JPMorgan Chase","VISA",4,2003,6,2020,"3768-6886-3081-4554",255444
1180,1180,"Citibank","VISA",9,2002,11,2022,"4823-1715-7734-7539",762116
1181,1181,"JPMorgan Chase","VISA",1,2003,10,2021,"4823-7066-6302-1009",837144
1182,1182,"JPMorgan Chase","VISA",5,2001,4,2022,"5119-6872-9842-2701",673638
1183,1183,"JPMorgan Chase","AMEX",10,2000,3,2021,"5873-3125-6604-2174",849144
1184,1184,"Bank of America","VISA",11,2003,8,2020,"3768-9515-1055-2243",361840
1185,1185,"Citibank","VISA",10,2004,3,2022,"4823-7963-8332-7788",863259
1186,1186,"JPMorgan Chase","MASTER",5,2003,11,2020,"5119-9285-5615-1194",325504
1187,1187,"JPMorgan Chase","VISA",5,2002,10,2020,"5119-9734-7775-3276",816988
1188,1188,"Bank of America","VISA",9,2004,7,2022,"5214-5507-9723-1632",22774
1189,1189,"Citibank","MASTER",1,2003,7,2019,"5873-2715-2368-2061",486159
1190,1190,"Morgan Stanley","MASTER",5,2004,1,2020,"4725-5587-3938-6085",303297
1191,1191,"Citibank","MASTER",8,2003,8,2021,"4823-1993-5185-5386",510851
1192,1192,"Bank of America","AMEX",1,2004,9,2018,"5119-5038-7111-4934",966969
1193,1193,"Citibank","AMEX",3,2003,3,2020,"4329-5828-8918-2576",764858
1194,1194,"Bank of America","VISA",6,2003,6,2020,"4823-4088-2185-1014",295179
1195,1195,"Citibank","AMEX",1,2003,3,2018,"4329-4670-5930-3206",262588
1196,1196,"Citibank","MASTER",4,2000,9,2021,"4725-9536-1572-3630",631775
1197,1197,"Bank of America","VISA",8,2004,11,2020,"4725-8997-1574-9315",246064
1198,1198,"Citibank","VISA",6,2000,6,2021,"5214-4525-7982-4966",728095
1199,1199,"Citibank","VISA",9,2004,7,2021,"5119-2671-3512-3678",771573
1200,1200,"JPMorgan Chase","VISA",5,2001,8,2022,"5214-2072-5642-4624",490596
1201,1201,"JPMorgan Chase","VISA",5,2002,6,2020,"5873-9710-5721-3045",582040
1202,1202,"Wells Fargo","VISA",10,2001,10,2022,"4725-5035-7329-3535",429169
1203,1203,"JPMorgan Chase","VISA",2,2000,3,2019,"4725-9656-3169-5270",662030
1204,1204,"Citibank","VISA",11,2002,1,2019,"5214-9110-7724-2833",481183
1205,1205,"Citibank","VISA",6,2001,4,2018,"5214-9684-6649-8557",537219
1206,1206,"Citibank","MASTER",6,2003,6,2020,"4329-4455-4407-5003",108308
1207,1207,"JPMorgan Chase","MASTER",7,2003,8,2019,"3768-3399-5694-9680",958875
1208,1208,"Goldman Sachs","VISA",1,2004,2,2019,"4725-9053-1364-4921",445806
1209,1209,"JPMorgan Chase","AMEX",1,2004,8,2018,"4725-1636-7148-9451",687323
1210,1210,"Citibank","VISA",10,2003,9,2022,"4725-9861-2209-8624",357306
1211,1211,"Wells Fargo","MASTER",7,2001,10,2022,"4329-9122-2331-3060",818867
1212,1212,"Citibank","VISA",6,2004,8,2019,"5214-9023-5271-4818",436371
1213,1213,"Citibank","VISA",8,2003,11,2018,"5873-3894-9848-4191",425203
1214,1214,"Citibank","MASTER",2,2002,1,2020,"4329-9585-5920-3403",606177
1215,1215,"Citibank","VISA",6,2003,2,2022,"4329-9012-9490-4016",907187
1216,1216,"JPMorgan Chase","MASTER",8,2000,5,2019,"2678-3860-4769-9141",758086
1217,1217,"Bank of America","VISA",10,2003,7,2020,"4329-4491-9602-2124",871274
1218,1218,"Bank of America","MASTER",8,2000,11,2022,"4725-7675-7424-1186",218065
1219,1219,"Bank of America","VISA",3,2002,2,2019,"3768-6342-5011-3918",169522
1220,1220,"Citibank","VISA",7,2004,11,2020,"4725-9712-6214-6379",249629
1221,1221,"PNC Financial Services","VISA",3,2002,3,2021,"4725-4109-8222-2319",224940
1222,1222,"Wells Fargo","VISA",11,2004,8,2018,"5214-2147-7783-5414",863911
1223,1223,"Citibank","MASTER",2,2001,5,2019,"4823-1642-2403-4018",693595
1224,1224,"Citibank","VISA",2,2004,8,2021,"2678-4725-4745-1326",911738
1225,1225,"Citibank","VISA",3,2000,1,2020,"4823-9894-1583-5167",769585
1226,1226,"Wells Fargo","VISA",11,2004,6,2018,"4725-3290-4199-2498",961821
1227,1227,"JPMorgan Chase","VISA",10,2000,2,2020,"4725-2266-2093-4711",532197
1228,1228,"Citibank","MASTER",4,2002,10,2019,"4329-2489-1386-5320",251604
1229,1229,"Bank of America","VISA",1,2002,4,2018,"4725-1458-3118-8547",874931
1230,1230,"Citibank","VISA",4,2000,6,2020,"4725-9196-8808-8909",90672
1231,1231,"Citibank","VISA",5,2002,7,2022,"4725-9471-5399-8204",146454
1232,1232,"Wells Fargo","VISA",10,2003,6,2020,"4725-2338-9203-6935",102803
1233,1233,"Citibank","VISA",1,2000,4,2020,"4329-9389-8047-4243",802130
1234,1234,"JPMorgan Chase","MASTER",3,2000,10,2020,"4725-6573-1156-2894",988335
1235,1235,"Wells Fargo","VISA",7,2002,3,2021,"4823-4820-9684-4304",37054
1236,1236,"PNC Financial Services","VISA",7,2000,5,2022,"4823-5548-4724-4241",50056
1237,1237,"Citibank","VISA",3,2002,2,2018,"5119-1237-5987-7942",347096
1238,1238,"Citibank","VISA",10,2001,6,2021,"3768-1793-6741-4238",636175
1239,1239,"Bank of America","VISA",8,2003,3,2020,"5873-4614-8317-3610",29894
1240,1240,"Bank of America","VISA",3,2001,7,2021,"2678-1459-6806-2274",753132
1241,1241,"Citibank","MASTER",7,2000,10,2019,"2678-2633-7412-6558",143949
1242,1242,"US Bancorp","VISA",5,2001,11,2021,"5214-2472-2210-7004",256370
1243,1243,"Goldman Sachs","VISA",6,2002,10,2019,"4823-3169-6063-5489",616616
1244,1244,"JPMorgan Chase","AMEX",4,2004,10,2021,"4725-3287-2177-8442",522611
1245,1245,"Citibank","VISA",5,2001,3,2022,"4823-2534-5863-1943",953080
1246,1246,"Bank of America","MASTER",11,2003,5,2020,"5873-1019-6112-4607",173856
1247,1247,"Citibank","VISA",1,2004,11,2018,"5873-1841-2265-2205",351417
1248,1248,"Bank of America","VISA",11,2001,4,2019,"5214-4593-3068-5443",470499
